timestamp,activePower,currentR,currentS,currentT,voltageR,voltageS,voltageT,powerFactorR,powerFactorS,powerFactorT,hour,dayofweek,module(equipment)_1(PM-3),module(equipment)_11(우측분전반1),module(equipment)_12(4호기),module(equipment)_13(3호기),module(equipment)_14(2호기),module(equipment)_15(예비건조기),module(equipment)_16(호이스트),module(equipment)_17(6호기),module(equipment)_18(우측분전반2),module(equipment)_2(L-1전등),module(equipment)_3(분쇄기(2)),module(equipment)_4(분쇄기(1)),module(equipment)_5(좌측분전반),iforest_pred,iforest_anomaly,iforest_score,module(equipment)
2025-03-15 23:24:15,1035.44,6.88,5.48,5.77,217.73,210.48,213.44,97.26,94.87,99.48,23,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.01719845196458919,14(2호기)
2025-03-16 18:45:05,4875.28,29.01,27.98,27.45,215.82,219.32,214.38,89.87,96.74,98.7,18,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.004596472093136128,14(2호기)
2025-03-16 23:37:05,1429.55,5.46,5.98,13.28,219.09,210.75,218.79,94.58,93.35,99.63,23,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.00756219892426041,14(2호기)
2025-03-17 00:34:50,4556.52,21.76,28.89,28.75,211.64,217.1,216.02,99.36,86.38,97.63,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.012955716060711386,14(2호기)
2025-03-17 20:35:40,3000.89,5.29,18.77,28.57,211.74,219.72,210.35,99.86,85.06,90.94,20,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.015775399225946896,14(2호기)
2025-03-17 22:30:35,3374.31,24.12,28.6,5.3,218.31,217.87,218.37,99.36,88.39,96.88,22,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0022534136103332103,14(2호기)
2025-03-18 01:36:15,3426.79,24.71,9.93,26.07,210.16,218.58,210.51,85.68,96.92,99.59,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0030750618899123006,14(2호기)
2025-03-18 08:04:50,4524.09,27.11,27.41,24.44,219.45,211.16,213.89,98.22,90.08,99.87,8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.004039770250936325,14(2호기)
2025-03-18 20:27:20,4600.64,28.48,29.37,23.11,210.08,217.42,211.37,91.33,97.94,97.78,20,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.006345808720666646,14(2호기)
2025-03-19 01:41:00,4776.74,29.14,26.63,25.99,219.24,218.67,219.38,96.11,92.2,93.58,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.003966777072251626,14(2호기)
2025-03-22 00:22:35,4696.86,28.56,28.84,23.48,218.71,219.74,214.26,94.51,88.53,98.68,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.005882589843025754,14(2호기)
2025-03-23 01:33:55,1668.62,6.13,5.53,17.0,214.98,218.22,219.61,98.05,86.58,86.03,1,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0018508172389681277,14(2호기)
2025-03-24 02:23:05,1761.77,5.75,6.8,17.93,219.82,210.85,218.12,99.3,88.35,91.3,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.006377841389809735,14(2호기)
2025-03-24 02:27:20,3511.98,6.27,29.72,26.34,218.49,210.71,210.2,89.74,94.03,95.51,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.005326680248003479,14(2호기)
2025-03-24 04:21:55,4675.48,28.21,25.3,27.35,218.38,212.31,219.4,97.6,91.48,86.02,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.002986470634506022,14(2호기)
2025-03-24 23:56:40,2640.62,28.28,7.63,11.09,210.48,210.7,211.29,97.64,97.22,96.35,23,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.006547012187901602,14(2호기)
2025-03-25 00:14:10,2926.62,29.41,12.68,8.56,219.97,212.06,212.36,97.73,95.55,98.89,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.004887705801844888,14(2호기)
2025-03-25 01:03:30,4192.42,26.11,20.22,25.42,218.45,219.63,219.4,98.28,86.99,86.0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0066455682673050576,14(2호기)
2025-03-25 02:35:30,1618.35,12.39,7.94,8.21,210.06,218.76,210.72,90.63,85.84,98.68,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0001546598400745114,14(2호기)
2025-03-25 22:25:10,4986.44,28.99,29.91,27.33,219.47,218.68,212.0,94.63,98.16,94.79,22,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.021979060585307908,14(2호기)
2025-03-25 22:44:30,4753.18,25.36,27.65,29.37,219.91,219.5,210.33,97.07,95.96,93.95,22,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.016207160513566354,14(2호기)
2025-03-26 20:20:50,3324.95,5.88,23.66,28.56,216.42,219.7,210.04,85.76,96.93,85.91,20,2,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.007216948035491277,14(2호기)
2025-03-28 06:18:55,4915.25,29.56,28.37,27.2,219.32,210.74,219.54,85.94,85.09,90.37,6,4,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.018005690155878884,14(2호기)
2025-03-29 05:40:40,1340.87,5.85,12.21,5.15,216.33,219.28,210.67,87.09,95.15,95.0,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0014479295518932678,14(2호기)
2025-03-29 18:25:20,4196.9,19.87,29.29,24.27,210.34,212.73,219.48,98.07,99.16,98.01,18,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-1.0690046902683825e-05,14(2호기)
2025-03-30 01:44:40,4419.0,27.77,22.16,28.52,210.77,211.02,211.81,88.05,96.11,96.89,1,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.000787805559240573,14(2호기)
2025-03-31 00:03:00,4392.98,19.73,27.01,28.94,219.84,215.45,218.29,86.94,95.84,90.39,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0005006217207981223,14(2호기)
2025-03-31 00:35:10,2105.5,10.2,21.66,5.53,212.37,210.82,210.01,97.57,99.23,89.11,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.005792759379286527,14(2호기)
2025-03-31 02:05:00,1714.99,5.57,10.73,13.7,210.43,210.3,219.08,98.3,86.39,96.21,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.008702166487689456,14(2호기)
2025-03-31 02:08:50,1537.46,5.26,15.52,5.57,216.09,219.49,219.55,86.82,85.92,95.84,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.01405794597602722,1(PM-3)
2025-03-31 02:08:50,1537.46,5.26,15.52,5.57,216.09,219.49,219.55,86.82,85.92,95.84,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.01405794597602722,13(3호기)
2025-03-31 02:08:50,1537.46,5.26,15.52,5.57,216.09,219.49,219.55,86.82,85.92,95.84,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.01405794597602722,14(2호기)
2025-03-31 05:55:20,4792.14,29.94,25.96,27.71,215.08,216.94,212.88,90.4,86.23,99.85,5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.003976300654197795,14(2호기)
2025-03-31 09:03:45,1413.01,10.46,9.15,5.16,211.31,218.38,211.4,99.23,97.07,88.51,9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.00535851625153233,14(2호기)
2025-03-31 09:03:45,1413.01,10.46,9.15,5.16,211.31,218.38,211.4,99.23,97.07,88.51,9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.00535851625153233,15(예비건조기)
2025-03-31 09:06:25,1562.58,14.23,6.15,6.46,218.22,219.86,217.12,87.82,98.42,85.37,9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.010649100639934128,14(2호기)
2025-03-31 15:56:15,4538.17,27.75,21.94,29.3,218.28,218.86,210.3,86.18,93.54,86.38,15,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.011502283332189445,14(2호기)
2025-03-31 21:55:45,3467.58,11.77,20.03,28.69,211.59,210.44,219.51,99.25,98.94,98.35,21,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.003962533230661924,14(2호기)
2025-04-01 23:55:05,4349.1,25.74,24.5,24.87,219.85,211.95,219.42,99.48,99.22,99.94,23,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.027552759835121565,14(2호기)
2025-04-06 03:07:25,3667.0,27.15,29.41,7.78,210.99,214.67,219.58,88.69,98.17,98.3,3,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0005506242492080426,14(2호기)
2025-04-06 09:34:35,4858.41,29.99,26.94,26.65,219.87,219.08,214.77,88.37,94.95,88.94,9,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0023801140516349073,14(2호기)
2025-04-07 08:22:55,1204.92,9.75,5.08,6.25,218.42,211.86,210.13,95.74,87.84,91.55,8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.004158484561809506,14(2호기)
2025-04-07 10:43:35,4608.62,22.77,29.41,27.88,218.8,212.5,217.09,89.87,99.91,93.2,10,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.000615876110660496,14(2호기)
2025-04-07 13:55:20,3893.72,28.18,10.45,29.87,211.09,217.2,213.76,98.51,97.7,99.91,13,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.006721722017226706,14(2호기)
2025-04-07 14:41:10,1255.86,7.0,6.36,8.37,217.14,212.68,219.36,99.54,94.86,99.29,14,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.003506329289950705,14(2호기)
2025-04-07 19:35:25,2237.34,6.25,23.34,8.93,210.06,219.51,218.76,95.64,99.48,88.37,19,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0059298772328331695,14(2호기)
2025-04-08 07:09:40,1399.82,6.36,7.77,10.59,216.94,210.49,210.83,86.34,85.77,98.94,7,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0042831011276272535,14(2호기)
2025-04-08 21:00:05,1665.61,17.94,5.47,5.3,219.09,217.55,212.31,88.53,95.91,86.56,21,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.00014639406047572967,14(2호기)
2025-04-08 22:39:05,2283.33,5.03,6.71,28.04,219.79,217.92,213.75,87.17,97.62,99.03,22,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.007950426523567422,14(2호기)
2025-04-09 00:04:10,4177.49,28.65,23.99,19.69,219.17,218.22,210.97,88.55,85.1,86.64,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.007990961939819907,14(2호기)
2025-04-10 03:15:40,4645.16,27.18,24.9,29.45,212.33,218.91,210.4,96.85,99.49,89.69,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0026894729907775416,14(2호기)
2025-04-11 00:57:45,1349.63,6.8,7.26,9.21,219.93,219.72,213.78,96.72,98.83,94.06,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.00333270984402928,14(2호기)
2025-04-14 11:23:35,4116.26,28.71,14.91,28.89,211.17,218.46,211.76,98.3,91.59,85.68,11,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.001237384865251434,14(2호기)
2025-04-14 20:00:30,1427.58,7.43,5.46,12.0,212.87,212.14,217.79,99.02,97.78,97.02,20,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.00040501461652103776,14(2호기)
2025-04-14 23:28:45,3331.04,18.59,10.79,29.61,210.06,217.13,210.91,99.83,87.23,98.1,23,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.007202131505319953,14(2호기)
2025-04-15 02:25:20,3809.16,29.93,7.11,29.76,216.78,216.57,210.29,85.77,89.43,98.73,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0015369866303909796,14(2호기)
2025-04-19 01:08:05,1753.18,18.34,5.86,6.23,219.25,210.21,211.99,98.73,99.46,89.09,1,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0021683313195093867,14(2호기)
2025-04-19 23:25:35,2963.44,16.08,29.54,5.69,218.84,215.92,213.91,85.5,98.24,97.95,23,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.004503492743525961,14(2호기)
2025-04-19 23:25:35,2963.44,16.08,29.54,5.69,218.84,215.92,213.91,85.5,98.24,97.95,23,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.004503492743525961,5(좌측분전반)
2025-04-20 05:17:55,3439.47,27.31,5.06,28.83,211.19,210.65,210.34,99.88,97.23,90.65,5,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.009335965374156097,14(2호기)
2025-04-20 23:13:55,4401.23,28.08,26.36,22.85,210.76,211.57,219.28,98.15,97.33,90.11,23,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.00391979579959606,14(2호기)
2025-04-21 00:24:05,4634.8,28.12,24.12,28.67,219.6,214.17,210.61,89.89,95.35,96.42,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.011726935687364992,14(2호기)
2025-04-21 20:41:10,2791.83,13.52,29.73,6.18,212.64,210.3,217.36,98.36,98.91,86.22,20,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.004218293895932812,14(2호기)
2025-04-21 23:53:30,4383.4,24.18,29.78,22.87,213.05,210.92,218.86,94.64,94.69,99.73,23,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.007804631466859446,14(2호기)
2025-04-22 05:14:45,1005.16,5.98,5.96,5.56,210.15,217.21,219.09,93.41,90.6,98.25,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.009180407188961237,14(2호기)
2025-04-22 15:43:25,1055.8,5.97,5.34,6.94,216.55,213.82,219.82,91.37,93.99,99.4,15,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0005717035693422745,14(2호기)
2025-04-24 03:54:40,4609.38,27.85,29.39,24.12,212.47,210.11,215.29,99.38,97.85,87.46,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0016446297851051006,14(2호기)
2025-04-26 03:28:20,967.05,5.17,5.7,5.94,217.53,218.35,211.89,88.08,98.83,92.71,3,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.008140512069008177,14(2호기)
2025-04-26 14:52:55,1186.4,8.15,5.54,7.29,210.38,216.12,211.0,98.54,85.59,88.68,14,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.006475872636904023,14(2호기)
2025-04-26 18:19:45,4507.27,29.85,19.14,29.3,219.42,210.46,215.85,99.9,92.67,94.8,18,5,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0017381215736000377,14(2호기)
2025-04-27 02:15:50,4697.83,29.31,29.99,22.1,217.84,218.56,211.66,99.24,97.35,98.93,2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.008453353150362497,14(2호기)
2025-04-27 04:00:55,4748.57,28.0,29.9,24.18,219.0,213.03,219.35,93.51,99.35,95.13,4,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0028297239851295397,14(2호기)
2025-04-27 09:50:35,1063.88,8.15,5.48,5.07,211.92,216.13,212.43,97.81,85.2,99.13,9,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.014916406539822236,14(2호기)
2025-04-27 20:55:35,1464.53,10.83,6.04,8.71,210.1,219.13,217.42,87.34,95.46,86.82,20,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.003066512011448419,13(3호기)
2025-04-27 20:55:35,1464.53,10.83,6.04,8.71,210.1,219.13,217.42,87.34,95.46,86.82,20,6,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.003066512011448419,14(2호기)
2025-04-28 03:22:50,4846.84,27.94,27.0,29.62,210.4,219.68,214.96,88.0,85.48,93.18,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.01956862141818766,14(2호기)
2025-04-28 07:07:55,1789.17,10.63,15.36,5.31,211.41,214.58,219.8,85.63,99.47,85.18,7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.00767657277313788,14(2호기)
2025-04-28 14:21:15,1597.86,12.32,9.58,5.76,217.91,217.31,213.1,85.77,97.83,85.78,14,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0011470076357517622,14(2호기)
2025-04-28 22:09:00,3871.16,9.8,29.79,27.67,219.9,211.25,219.29,98.2,89.79,99.6,22,0,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.023915340801178908,14(2호기)
2025-04-29 03:02:15,1438.75,14.77,5.27,5.32,211.74,215.64,212.56,96.64,98.26,88.03,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.004616385621609764,14(2호기)
2025-04-29 16:14:30,4711.46,28.0,25.59,28.15,218.15,219.18,211.38,99.81,85.32,89.6,16,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.0019939009593751833,14(2호기)
2025-04-29 20:55:10,4251.12,22.05,29.74,22.48,210.98,219.71,211.52,85.65,86.61,85.16,20,1,False,False,False,False,True,False,False,False,False,False,False,False,False,-1,1,-0.009536314546391977,14(2호기)
2024-12-01 12:12:05,3408.35,6.2,27.72,25.57,217.15,210.16,219.37,72.51,67.82,65.47,12,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.019536153728262506,15(예비건조기)
2024-12-01 22:03:55,3189.59,18.55,28.8,8.72,213.6,211.86,217.53,70.72,70.04,69.16,22,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.008433925405564702,15(예비건조기)
2024-12-02 19:35:45,2575.64,16.61,21.65,6.58,213.71,218.17,210.54,60.31,72.15,68.65,19,0,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.00017015583331314588,15(예비건조기)
2024-12-02 21:00:15,4980.58,28.29,29.71,29.3,210.5,216.51,214.56,86.93,99.05,86.46,21,0,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.007885472543847583,15(예비건조기)
2024-12-06 01:03:15,4639.82,24.35,29.28,26.28,216.95,218.88,217.15,66.06,65.4,60.9,1,4,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.021038717647924365,15(예비건조기)
2024-12-06 04:43:35,4481.17,26.42,23.82,27.5,210.48,219.9,218.34,88.62,85.15,98.21,4,4,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.0005065230937620346,15(예비건조기)
2024-12-07 19:29:35,3408.01,18.17,11.64,29.78,216.1,210.01,215.16,74.16,73.77,63.35,19,5,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.005295749891642221,15(예비건조기)
2024-12-08 01:34:10,4979.45,28.56,29.96,27.99,213.37,218.6,215.39,96.58,85.02,92.94,1,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.007271397831239479,15(예비건조기)
2024-12-08 18:49:55,4723.83,28.01,27.67,27.08,212.88,210.28,219.15,63.83,64.03,68.93,18,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.0459181500269788,15(예비건조기)
2024-12-09 18:53:30,4976.92,29.25,29.41,28.76,219.06,210.64,210.84,97.52,86.11,89.01,18,0,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.026069584679470792,15(예비건조기)
2024-12-09 22:26:20,1937.02,7.99,20.46,5.63,211.13,214.86,210.05,95.67,99.49,98.37,22,0,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.004223983031747924,15(예비건조기)
2024-12-10 02:07:25,1838.48,5.67,21.09,5.67,214.31,210.31,219.11,96.9,85.56,99.58,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.007784962371760351,15(예비건조기)
2024-12-11 21:03:30,4611.83,29.13,28.34,23.34,219.11,210.48,211.9,85.9,85.21,90.8,21,2,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.009740219578091736,15(예비건조기)
2024-12-12 17:18:25,3425.05,25.6,20.04,15.28,210.29,210.1,212.64,62.79,65.95,68.38,17,3,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.008081513487688319,15(예비건조기)
2024-12-12 20:50:20,3426.32,14.81,16.92,28.19,211.21,210.6,218.43,73.37,69.52,65.93,20,3,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.005169960642991189,15(예비건조기)
2024-12-12 21:24:10,4412.39,20.15,29.19,27.21,210.72,218.53,217.67,65.99,70.94,74.4,21,3,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.02171803582975912,15(예비건조기)
2024-12-13 05:21:35,2726.37,21.0,5.13,21.6,210.84,218.13,216.56,66.47,64.35,67.77,5,4,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.006120972089054322,15(예비건조기)
2024-12-14 02:47:25,3613.0,29.19,20.54,13.73,215.42,212.11,211.58,74.96,70.98,66.67,2,5,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.0048091671739267094,15(예비건조기)
2024-12-14 22:56:55,2591.54,8.76,17.57,18.44,210.69,217.78,219.38,67.41,73.31,61.58,22,5,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.009795357116086756,15(예비건조기)
2024-12-15 17:44:45,970.22,5.81,5.8,5.39,212.18,213.74,216.39,93.86,99.97,94.88,17,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.003849967320477876,15(예비건조기)
2024-12-15 22:57:15,1550.06,13.0,7.49,6.82,211.34,210.12,219.0,92.38,91.36,99.97,22,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.004622184404252605,15(예비건조기)
2024-12-16 05:45:30,3457.29,27.95,27.33,5.92,213.2,210.21,213.26,99.72,85.6,95.89,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.0034068573704488236,15(예비건조기)
2024-12-16 23:29:45,3691.44,9.92,28.31,27.29,213.14,211.58,210.26,97.81,87.97,98.36,23,0,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.0005459877524465195,15(예비건조기)
2024-12-19 00:29:30,2208.47,5.82,27.32,6.12,213.65,210.44,210.33,91.3,98.16,85.9,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.0014229170017142079,15(예비건조기)
2024-12-20 21:49:20,4514.61,23.41,27.8,26.92,211.22,218.52,219.52,99.09,99.54,96.48,21,4,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.0035693043080937126,15(예비건조기)
2024-12-21 01:23:30,4434.07,26.86,28.55,21.89,217.58,210.23,218.49,97.49,98.39,98.85,1,5,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.002877814513268906,15(예비건조기)
2024-12-21 20:04:35,2043.29,12.29,14.77,8.35,210.31,219.55,219.74,73.5,72.03,73.95,20,5,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.018536729431432863,15(예비건조기)
2024-12-22 01:33:35,4725.12,27.59,27.33,28.68,210.79,211.79,213.23,85.68,87.53,97.75,1,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.00542105047438296,15(예비건조기)
2024-12-22 02:17:25,3648.85,14.11,20.29,28.61,214.82,216.2,219.01,71.04,69.89,71.48,2,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.003196671024827069,15(예비건조기)
2024-12-22 12:14:30,3552.07,25.15,29.89,6.6,217.85,215.94,210.27,61.54,71.64,74.52,12,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.009059597641436101,15(예비건조기)
2024-12-22 23:13:30,4745.83,27.22,28.88,25.58,218.42,219.16,215.9,96.59,90.93,98.05,23,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.007709843074494349,15(예비건조기)
2024-12-24 12:52:45,2012.95,14.52,11.13,9.44,219.09,211.33,213.3,62.13,66.63,70.65,12,1,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.002599288305631997,15(예비건조기)
2024-12-25 00:07:35,1258.69,10.82,5.85,5.18,215.05,216.79,217.02,69.38,73.43,65.6,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.029817150748099597,15(예비건조기)
2024-12-25 04:06:40,2542.88,11.12,18.58,13.91,219.34,219.39,217.14,65.56,60.76,67.73,4,2,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.0002963327526422921,15(예비건조기)
2024-12-25 04:06:40,2542.88,11.12,18.58,13.91,219.34,219.39,217.14,65.56,60.76,67.73,4,2,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.0002963327526422921,3(분쇄기(2))
2024-12-25 06:55:30,3909.43,23.26,29.28,16.05,218.39,210.27,213.32,73.59,70.73,61.09,6,2,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.004046570864920052,15(예비건조기)
2024-12-28 14:52:45,1149.56,5.23,5.27,9.21,219.4,218.36,218.7,97.08,92.88,99.96,14,5,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.008575383533146963,15(예비건조기)
2024-12-28 16:49:55,4866.19,28.06,28.52,27.95,216.16,218.27,213.17,61.39,60.31,70.32,16,5,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.014370595962511279,11(우측분전반1)
2024-12-28 16:49:55,4866.19,28.06,28.52,27.95,216.16,218.27,213.17,61.39,60.31,70.32,16,5,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.014370595962511279,15(예비건조기)
2024-12-29 01:16:15,4433.79,29.17,29.64,17.97,217.71,219.01,210.6,99.53,85.73,90.27,1,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.009947502574039035,15(예비건조기)
2024-12-29 03:55:15,3374.29,29.02,7.0,23.61,212.74,216.74,210.21,99.23,85.55,98.15,3,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.00190475205750823,15(예비건조기)
2024-12-29 06:24:40,1345.4,5.58,6.59,11.61,216.27,212.42,210.08,85.68,85.74,86.14,6,6,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.01020229351350982,15(예비건조기)
2024-12-30 18:15:50,2015.22,7.65,14.31,12.69,214.07,219.89,218.52,63.6,64.37,74.72,18,0,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.015393641850951767,15(예비건조기)
2024-12-31 00:50:35,4659.14,27.88,27.9,24.32,219.68,219.11,215.16,86.44,85.61,89.75,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.011524843345531555,15(예비건조기)
2024-12-31 11:07:00,3718.23,29.54,8.16,26.47,219.1,215.3,215.9,63.11,66.31,60.51,11,1,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.004059586037869989,11(우측분전반1)
2024-12-31 11:07:00,3718.23,29.54,8.16,26.47,219.1,215.3,215.9,63.11,66.31,60.51,11,1,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,1,-0.004059586037869989,15(예비건조기)
